time,high,low,open,volumefrom,volumeto,close,conversionType,conversionSymbol
2023-04-21 11:24:00,0.09528,0.09521,0.09522,39271.86,3742.33,0.09521,direct,
2023-04-21 11:25:00,0.09528,0.09521,0.09521,36527.44,3480.35,0.09528,direct,
2023-04-21 11:26:00,0.09531,0.09522,0.09528,83450.82,7952.81,0.09531,direct,
2023-04-21 11:27:00,0.09531,0.0953,0.09531,34313.31,3270.22,0.0953,direct,
2023-04-21 11:28:00,0.09531,0.09525,0.0953,27062.95,2576.82,0.09525,direct,
2023-04-21 11:29:00,0.09531,0.09524,0.09525,9781.83,932.25,0.09531,direct,
2023-04-21 11:30:00,0.09531,0.09524,0.09531,13856.79,1321.13,0.09524,direct,
2023-04-21 11:31:00,0.09524,0.09523,0.09524,11750.38,1119.47,0.09523,direct,
2023-04-21 11:32:00,0.09539,0.09523,0.09523,170492.32,16253.64,0.09539,direct,
2023-04-21 11:33:00,0.0954,0.09533,0.09539,61649.53,5881.37,0.09539,direct,
2023-04-21 11:34:00,0.09548,0.09535,0.09539,23731.55,2264.0,0.09535,direct,
2023-04-21 11:35:00,0.09547,0.09535,0.09535,44530.18,4248.83,0.09546,direct,
2023-04-21 11:36:00,0.09547,0.09546,0.09546,7084.48,675.9,0.09547,direct,
2023-04-21 11:37:00,0.09547,0.0954,0.09547,34952.97,3334.52,0.0954,direct,
2023-04-21 11:38:00,0.0954,0.09534,0.0954,3999.44,381.58,0.09534,direct,
2023-04-21 11:39:00,0.0954,0.09534,0.09534,15596.94,1487.12,0.0954,direct,
2023-04-21 11:40:00,0.0954,0.09532,0.0954,15419.19,1470.46,0.09538,direct,
2023-04-21 11:41:00,0.09538,0.0953,0.09538,120040.65,11439.84,0.0953,direct,
2023-04-21 11:42:00,0.0953,0.09529,0.0953,62721.87,5978.14,0.0953,direct,
2023-04-21 11:43:00,0.09536,0.09523,0.0953,67993.58,6479.6,0.0953,direct,
2023-04-21 11:44:00,0.09536,0.09523,0.0953,118961.49,11336.26,0.09523,direct,
2023-04-21 11:45:00,0.09523,0.09521,0.09523,48238.92,4592.6,0.09522,direct,
2023-04-21 11:46:00,0.09527,0.0952,0.09522,13724.15,1307.41,0.09527,direct,
2023-04-21 11:47:00,0.09527,0.09519,0.09527,30197.23,2874.45,0.09525,direct,
2023-04-21 11:48:00,0.09525,0.09511,0.09525,151841.41,14451.72,0.09518,direct,
2023-04-21 11:49:00,0.09526,0.09518,0.09518,14551.15,1384.96,0.09526,direct,
2023-04-21 11:50:00,0.09527,0.0952,0.09526,23475.7,2235.87,0.09521,direct,
2023-04-21 11:51:00,0.09536,0.09521,0.09521,76150.64,7256.79,0.09536,direct,
2023-04-21 11:52:00,0.09545,0.0953,0.09536,15714.62,1498.69,0.09539,direct,
2023-04-21 11:53:00,0.0954,0.09539,0.09539,7884.15,752.32,0.0954,direct,
2023-04-21 11:54:00,0.09547,0.09539,0.0954,5756.63,549.3,0.09547,direct,
2023-04-21 11:55:00,0.09547,0.09541,0.09547,7333.98,700.08,0.09547,direct,
2023-04-21 11:56:00,0.09548,0.09542,0.09547,89163.99,8512.34,0.09548,direct,
2023-04-21 11:57:00,0.09549,0.09548,0.09548,2493.1,238.17,0.09549,direct,
2023-04-21 11:58:00,0.09549,0.09543,0.09549,1960.91,187.16,0.09549,direct,
2023-04-21 11:59:00,0.09549,0.09542,0.09549,8583.29,819.22,0.09548,direct,
2023-04-21 12:00:00,0.09549,0.09542,0.09548,12379.45,1181.54,0.09542,direct,
2023-04-21 12:01:00,0.09549,0.09542,0.09542,11956.68,1141.43,0.09548,direct,
2023-04-21 12:02:00,0.09548,0.0954,0.09548,95512.47,9112.99,0.0954,direct,
2023-04-21 12:03:00,0.09541,0.09533,0.0954,80522.96,7680.62,0.09534,direct,
2023-04-21 12:04:00,0.09539,0.09528,0.09534,99287.07,9468.23,0.09528,direct,
2023-04-21 12:05:00,0.09529,0.09503,0.09528,212255.71,20202.23,0.09504,direct,
2023-04-21 12:06:00,0.0951,0.09471,0.09504,407376.5,38593.95,0.09478,direct,
2023-04-21 12:07:00,0.09481,0.09472,0.09478,105829.48,10033.46,0.09481,direct,
2023-04-21 12:08:00,0.09506,0.09481,0.09481,51215.96,4863.87,0.09501,direct,
2023-04-21 12:09:00,0.09513,0.09501,0.09501,49104.05,4670.95,0.09513,direct,
2023-04-21 12:10:00,0.09513,0.09499,0.09513,69465.51,6603.01,0.09499,direct,
2023-04-21 12:11:00,0.09502,0.09499,0.09499,61056.32,5803.17,0.09502,direct,
2023-04-21 12:12:00,0.09517,0.09502,0.09502,45450.43,4325.05,0.09511,direct,
2023-04-21 12:13:00,0.09525,0.09511,0.09511,24612.11,2343.5,0.0952,direct,
2023-04-21 12:14:00,0.09529,0.0952,0.0952,39847.71,3796.8,0.09529,direct,
2023-04-21 12:15:00,0.0953,0.09524,0.09529,53749.5,5121.46,0.0953,direct,
2023-04-21 12:16:00,0.0954,0.09529,0.0953,96531.05,9203.77,0.0954,direct,
2023-04-21 12:17:00,0.09549,0.0954,0.0954,43518.14,4154.46,0.09549,direct,
2023-04-21 12:18:00,0.0955,0.09543,0.09549,47334.84,4519.14,0.09543,direct,
2023-04-21 12:19:00,0.09549,0.09543,0.09543,75485.4,7208.54,0.09548,direct,
2023-04-21 12:20:00,0.09548,0.09542,0.09548,11387.19,1087.07,0.09548,direct,
2023-04-21 12:21:00,0.09557,0.09548,0.09548,40217.76,3841.48,0.09556,direct,
2023-04-21 12:22:00,0.09566,0.09556,0.09556,55163.35,5273.7,0.0956,direct,
2023-04-21 12:23:00,0.09567,0.0956,0.0956,24657.37,2358.75,0.09567,direct,
2023-04-21 12:24:00,0.09567,0.09558,0.09567,49156.94,4700.8,0.09559,direct,
2023-04-21 12:25:00,0.09559,0.09553,0.09559,22888.17,2188.49,0.09559,direct,
2023-04-21 12:26:00,0.09566,0.09553,0.09559,41743.35,3992.22,0.09566,direct,
2023-04-21 12:27:00,0.09579,0.0956,0.09566,98431.49,9420.51,0.09579,direct,
2023-04-21 12:28:00,0.09587,0.09579,0.09579,19774.23,1895.33,0.09581,direct,
2023-04-21 12:29:00,0.09588,0.09581,0.09581,20406.77,1956.63,0.09587,direct,
2023-04-21 12:30:00,0.09588,0.09582,0.09587,30301.64,2905.01,0.09588,direct,
2023-04-21 12:31:00,0.09589,0.09581,0.09588,59130.21,5671.73,0.09589,direct,
2023-04-21 12:32:00,0.09589,0.09589,0.09589,45460.13,4358.49,0.09589,direct,
2023-04-21 12:33:00,0.09591,0.09581,0.09589,247967.87,23763.37,0.09581,direct,
2023-04-21 12:34:00,0.09588,0.09574,0.09581,52727.59,5055.95,0.09588,direct,
2023-04-21 12:35:00,0.09596,0.09582,0.09588,23232.88,2228.53,0.09589,direct,
2023-04-21 12:36:00,0.09598,0.09589,0.09589,31381.9,3011.04,0.09592,direct,
2023-04-21 12:37:00,0.09599,0.09592,0.09592,15570.14,1493.86,0.09592,direct,
2023-04-21 12:38:00,0.09599,0.09591,0.09592,66316.76,6362.07,0.09591,direct,
2023-04-21 12:39:00,0.09591,0.09584,0.09591,60196.3,5776.15,0.09584,direct,
2023-04-21 12:40:00,0.0959,0.09583,0.09584,13005.25,1246.8,0.09583,direct,
2023-04-21 12:41:00,0.09583,0.09573,0.09583,82899.16,7941.55,0.09578,direct,
2023-04-21 12:42:00,0.09578,0.09571,0.09578,36460.36,3490.27,0.09578,direct,
2023-04-21 12:43:00,0.09578,0.09565,0.09578,61949.85,5928.19,0.09571,direct,
2023-04-21 12:44:00,0.09577,0.09564,0.09571,30338.99,2903.95,0.09572,direct,
2023-04-21 12:45:00,0.09578,0.09572,0.09572,19248.67,1842.99,0.09578,direct,
2023-04-21 12:46:00,0.09578,0.09572,0.09578,46390.71,4442.06,0.09572,direct,
2023-04-21 12:47:00,0.09587,0.09572,0.09572,49979.22,4789.74,0.0958,direct,
2023-04-21 12:48:00,0.0958,0.09571,0.0958,46040.92,4407.69,0.09578,direct,
2023-04-21 12:49:00,0.09579,0.09572,0.09578,41348.4,3959.35,0.09579,direct,
2023-04-21 12:50:00,0.09579,0.09572,0.09579,60014.86,5747.31,0.09578,direct,
2023-04-21 12:51:00,0.09578,0.09571,0.09578,23457.99,2245.98,0.09572,direct,
2023-04-21 12:52:00,0.0959,0.09572,0.09572,74817.85,7168.94,0.0959,direct,
2023-04-21 12:53:00,0.09598,0.0959,0.0959,16156.74,1550.09,0.09593,direct,
2023-04-21 12:54:00,0.09598,0.09591,0.09593,16664.39,1598.71,0.09592,direct,
2023-04-21 12:55:00,0.09598,0.09591,0.09592,13839.73,1327.5,0.09592,direct,
2023-04-21 12:56:00,0.09592,0.09591,0.09592,26097.82,2503.05,0.09591,direct,
2023-04-21 12:57:00,0.09593,0.09591,0.09591,9688.4,929.59,0.09592,direct,
2023-04-21 12:58:00,0.096,0.09592,0.09592,62745.1,6023.77,0.096,direct,
2023-04-21 12:59:00,0.09602,0.09594,0.096,66648.42,6395.86,0.09594,direct,
2023-04-21 13:00:00,0.09616,0.09594,0.09594,146335.9,14057.16,0.0961,direct,
2023-04-21 13:01:00,0.09618,0.0961,0.0961,27485.4,2642.78,0.09612,direct,
2023-04-21 13:02:00,0.09619,0.09605,0.09612,63995.4,6151.34,0.09605,direct,
2023-04-21 13:03:00,0.09611,0.09604,0.09605,29179.16,2803.09,0.09605,direct,
2023-04-21 13:04:00,0.09611,0.09603,0.09605,16378.46,1573.06,0.09603,direct,
2023-04-21 13:05:00,0.0961,0.09602,0.09603,18068.05,1735.65,0.09602,direct,
2023-04-21 13:06:00,0.09608,0.09601,0.09602,37580.29,3608.36,0.09601,direct,
2023-04-21 13:07:00,0.09607,0.09594,0.09601,114822.5,11023.22,0.09601,direct,
2023-04-21 13:08:00,0.09607,0.09601,0.09601,22342.93,2146.65,0.09607,direct,
2023-04-21 13:09:00,0.09607,0.09601,0.09607,12168.49,1169.29,0.09607,direct,
2023-04-21 13:10:00,0.09608,0.096,0.09607,27091.09,2601.73,0.09602,direct,
2023-04-21 13:11:00,0.09618,0.09602,0.09602,28234.68,2714.44,0.09617,direct,
2023-04-21 13:12:00,0.09617,0.0961,0.09617,15499.72,1490.07,0.09616,direct,
2023-04-21 13:13:00,0.09617,0.0961,0.09616,8026.89,771.77,0.09617,direct,
2023-04-21 13:14:00,0.09617,0.0961,0.09617,34846.28,3349.29,0.09611,direct,
2023-04-21 13:15:00,0.09611,0.09602,0.09611,16961.55,1628.92,0.09608,direct,
2023-04-21 13:16:00,0.09609,0.09602,0.09608,17875.43,1716.68,0.09603,direct,
2023-04-21 13:17:00,0.09609,0.09595,0.09603,19134.83,1837.23,0.09595,direct,
2023-04-21 13:18:00,0.09601,0.09594,0.09595,21184.11,2032.71,0.09594,direct,
2023-04-21 13:19:00,0.09601,0.09594,0.09594,44502.39,4271.21,0.09599,direct,
2023-04-21 13:20:00,0.09607,0.09599,0.09599,16306.89,1565.56,0.09601,direct,
2023-04-21 13:21:00,0.09608,0.09601,0.09601,19796.54,1901.1,0.09602,direct,
2023-04-21 13:22:00,0.09607,0.096,0.09602,35768.67,3434.33,0.09607,direct,
2023-04-21 13:23:00,0.09607,0.09601,0.09607,15821.04,1519.39,0.09607,direct,
2023-04-21 13:24:00,0.09607,0.09601,0.09607,18198.49,1747.82,0.09607,direct,
2023-04-21 13:25:00,0.09615,0.09601,0.09607,51860.51,4983.55,0.09609,direct,
2023-04-21 13:26:00,0.09617,0.09609,0.09609,58939.53,5663.94,0.09611,direct,
2023-04-21 13:27:00,0.09617,0.09603,0.09611,74425.98,7151.45,0.09603,direct,
2023-04-21 13:28:00,0.09609,0.09594,0.09603,47221.0,4533.46,0.09594,direct,
2023-04-21 13:29:00,0.09607,0.09594,0.09594,36314.75,3486.22,0.09595,direct,
2023-04-21 13:30:00,0.09601,0.09594,0.09595,50540.45,4850.05,0.09594,direct,
2023-04-21 13:31:00,0.09608,0.09593,0.09594,84044.81,8070.18,0.09608,direct,
2023-04-21 13:32:00,0.09623,0.09608,0.09608,43398.23,4174.6,0.0962,direct,
2023-04-21 13:33:00,0.09634,0.0962,0.0962,19267.87,1854.74,0.09628,direct,
2023-04-21 13:34:00,0.09636,0.09628,0.09628,37734.02,3634.51,0.09636,direct,
2023-04-21 13:35:00,0.09638,0.09629,0.09636,62333.13,6004.52,0.09632,direct,
2023-04-21 13:36:00,0.09638,0.09632,0.09632,24585.34,2368.51,0.09632,direct,
2023-04-21 13:37:00,0.09638,0.09631,0.09632,15028.5,1447.92,0.09631,direct,
2023-04-21 13:38:00,0.09637,0.0963,0.09631,29410.7,2833.37,0.09636,direct,
2023-04-21 13:39:00,0.09643,0.0963,0.09636,456073.08,43966.91,0.09631,direct,
2023-04-21 13:40:00,0.09646,0.09631,0.09631,85214.57,8213.66,0.0964,direct,
2023-04-21 13:41:00,0.09653,0.09634,0.0964,592071.51,57121.6,0.09648,direct,
2023-04-21 13:42:00,0.09657,0.09644,0.09648,74982.42,7235.81,0.09644,direct,
2023-04-21 13:43:00,0.0965,0.09642,0.09644,176514.2,17032.24,0.09642,direct,
2023-04-21 13:44:00,0.09648,0.09641,0.09642,15658.44,1510.02,0.09648,direct,
2023-04-21 13:45:00,0.09657,0.09641,0.09648,103435.46,9982.16,0.0965,direct,
2023-04-21 13:46:00,0.0965,0.09641,0.0965,37637.81,3630.34,0.09648,direct,
2023-04-21 13:47:00,0.09648,0.0964,0.09648,24801.9,2391.97,0.09641,direct,
2023-04-21 13:48:00,0.09647,0.09641,0.09641,19978.53,1926.55,0.09641,direct,
2023-04-21 13:49:00,0.09647,0.0964,0.09641,27798.5,2680.33,0.0964,direct,
2023-04-21 13:50:00,0.0964,0.09612,0.0964,48662.91,4681.01,0.09612,direct,
2023-04-21 13:51:00,0.09612,0.09595,0.09612,61551.69,5909.28,0.09608,direct,
2023-04-21 13:52:00,0.09615,0.096,0.09608,30706.98,2950.84,0.09611,direct,
2023-04-21 13:53:00,0.09619,0.09611,0.09611,26076.79,2506.71,0.09618,direct,
2023-04-21 13:54:00,0.09618,0.09604,0.09618,74256.01,7135.62,0.0961,direct,
2023-04-21 13:55:00,0.0961,0.09603,0.0961,12719.24,1222.13,0.09603,direct,
2023-04-21 13:56:00,0.09606,0.09594,0.09603,125899.86,12085.46,0.09606,direct,
2023-04-21 13:57:00,0.09617,0.09606,0.09606,18179.7,1747.81,0.0961,direct,
2023-04-21 13:58:00,0.09617,0.0961,0.0961,12999.18,1249.84,0.09617,direct,
2023-04-21 13:59:00,0.09618,0.09601,0.09617,32665.2,3138.43,0.09608,direct,
2023-04-21 14:00:00,0.09617,0.09602,0.09608,17493.49,1681.37,0.09617,direct,
2023-04-21 14:01:00,0.09618,0.09603,0.09617,105829.97,10169.3,0.09603,direct,
2023-04-21 14:02:00,0.09603,0.09598,0.09603,24419.95,2344.16,0.09599,direct,
2023-04-21 14:03:00,0.0961,0.09599,0.09599,31287.6,3006.36,0.0961,direct,
2023-04-21 14:04:00,0.0961,0.09607,0.0961,46633.95,4481.04,0.09609,direct,
2023-04-21 14:05:00,0.09638,0.09609,0.09609,126408.47,12166.21,0.09638,direct,
2023-04-21 14:06:00,0.09638,0.09622,0.09638,30395.43,2927.18,0.09629,direct,
2023-04-21 14:07:00,0.09636,0.09623,0.09629,39453.45,3799.07,0.09623,direct,
2023-04-21 14:08:00,0.09638,0.09623,0.09623,148503.12,14301.93,0.09624,direct,
2023-04-21 14:09:00,0.09637,0.09624,0.09624,22884.21,2203.92,0.0963,direct,
2023-04-21 14:10:00,0.09639,0.09629,0.0963,113486.33,10939.27,0.09639,direct,
2023-04-21 14:11:00,0.09639,0.09633,0.09639,30194.3,2907.71,0.09637,direct,
2023-04-21 14:12:00,0.09646,0.09633,0.09637,133527.19,12872.15,0.09634,direct,
2023-04-21 14:13:00,0.0964,0.09632,0.09634,32120.8,3095.39,0.09639,direct,
2023-04-21 14:14:00,0.09639,0.09632,0.09639,8180.03,788.34,0.09638,direct,
2023-04-21 14:15:00,0.09645,0.09621,0.09638,178744.71,17212.95,0.09622,direct,
2023-04-21 14:16:00,0.09622,0.0961,0.09622,80307.32,7720.32,0.0961,direct,
2023-04-21 14:17:00,0.0964,0.0961,0.0961,81250.6,7827.36,0.0964,direct,
2023-04-21 14:18:00,0.0965,0.0964,0.0964,125133.21,12073.73,0.09648,direct,
2023-04-21 14:19:00,0.09649,0.0964,0.09648,14574.47,1405.0,0.0964,direct,
2023-04-21 14:20:00,0.09651,0.0964,0.0964,36841.1,3554.2,0.09651,direct,
2023-04-21 14:21:00,0.09651,0.09651,0.09651,13794.67,1331.65,0.09651,direct,
2023-04-21 14:22:00,0.09658,0.09651,0.09651,3157.16,304.81,0.09651,direct,
2023-04-21 14:23:00,0.09666,0.09651,0.09651,153394.5,14818.49,0.0966,direct,
2023-04-21 14:24:00,0.09666,0.09658,0.0966,42424.81,4098.0,0.09658,direct,
2023-04-21 14:25:00,0.0966,0.09652,0.09658,58339.62,5634.55,0.0966,direct,
2023-04-21 14:26:00,0.09666,0.0966,0.0966,29547.38,2854.05,0.0966,direct,
2023-04-21 14:27:00,0.09662,0.0966,0.0966,30595.65,2956.27,0.09661,direct,
2023-04-21 14:28:00,0.09661,0.09653,0.09661,46127.45,4453.73,0.09653,direct,
2023-04-21 14:29:00,0.09659,0.09652,0.09653,24411.1,2356.63,0.09658,direct,
2023-04-21 14:30:00,0.09661,0.09652,0.09658,168698.16,16293.92,0.0966,direct,
2023-04-21 14:31:00,0.0966,0.09653,0.0966,68012.39,6566.87,0.09654,direct,
2023-04-21 14:32:00,0.0966,0.09653,0.09654,26135.33,2523.63,0.09653,direct,
2023-04-21 14:33:00,0.09667,0.09652,0.09653,151887.22,14672.85,0.09667,direct,
2023-04-21 14:34:00,0.09667,0.09661,0.09667,70038.83,6766.59,0.09661,direct,
2023-04-21 14:35:00,0.09668,0.0966,0.09661,99012.31,9566.02,0.0966,direct,
2023-04-21 14:36:00,0.09661,0.09654,0.0966,68456.17,6611.14,0.09654,direct,
2023-04-21 14:37:00,0.0966,0.09653,0.09654,18304.26,1768.3,0.0966,direct,
2023-04-21 14:38:00,0.0966,0.09653,0.0966,74645.92,7209.01,0.09653,direct,
2023-04-21 14:39:00,0.09659,0.09652,0.09653,112292.17,10845.36,0.09659,direct,
2023-04-21 14:40:00,0.09659,0.09652,0.09659,28615.76,2763.21,0.09652,direct,
2023-04-21 14:41:00,0.09659,0.0965,0.09652,86385.61,8336.81,0.0965,direct,
2023-04-21 14:42:00,0.0965,0.09648,0.0965,7949.24,766.45,0.09648,direct,
2023-04-21 14:43:00,0.09648,0.09641,0.09648,64087.59,6182.57,0.09641,direct,
2023-04-21 14:44:00,0.09641,0.09625,0.09641,54822.88,5287.88,0.09625,direct,
2023-04-21 14:45:00,0.09625,0.09618,0.09625,29201.84,2808.91,0.09619,direct,
2023-04-21 14:46:00,0.09619,0.09612,0.09619,21954.55,2110.69,0.09613,direct,
2023-04-21 14:47:00,0.09619,0.09611,0.09613,28194.03,2710.87,0.09611,direct,
2023-04-21 14:48:00,0.09611,0.09604,0.09611,28888.14,2776.81,0.09605,direct,
2023-04-21 14:49:00,0.09618,0.09604,0.09605,7798.24,749.72,0.09618,direct,
2023-04-21 14:50:00,0.09621,0.09618,0.09618,21874.51,2104.37,0.09621,direct,
2023-04-21 14:51:00,0.09628,0.09621,0.09621,24588.86,2366.29,0.09621,direct,
2023-04-21 14:52:00,0.09627,0.09621,0.09621,12758.41,1227.98,0.09627,direct,
2023-04-21 14:53:00,0.0963,0.09627,0.09627,36973.87,3560.56,0.0963,direct,
2023-04-21 14:54:00,0.09648,0.0963,0.0963,105471.39,10167.57,0.09641,direct,
2023-04-21 14:55:00,0.09649,0.0964,0.09641,17774.43,1714.41,0.09649,direct,
2023-04-21 14:56:00,0.09649,0.09641,0.09649,50760.18,4895.32,0.09641,direct,
2023-04-21 14:57:00,0.09641,0.09631,0.09641,16413.97,1581.46,0.09631,direct,
2023-04-21 14:58:00,0.09631,0.09629,0.09631,14758.84,1420.88,0.0963,direct,
2023-04-21 14:59:00,0.0963,0.09623,0.0963,5221.06,502.53,0.09623,direct,
2023-04-21 15:00:00,0.09637,0.09623,0.09623,121298.68,11680.55,0.09624,direct,
2023-04-21 15:01:00,0.09632,0.09624,0.09624,16663.64,1604.72,0.09632,direct,
2023-04-21 15:02:00,0.09647,0.09632,0.09632,15406.1,1485.86,0.09647,direct,
2023-04-21 15:03:00,0.09651,0.09647,0.09647,26740.16,2580.76,0.09651,direct,
2023-04-21 15:04:00,0.09657,0.09651,0.09651,8516.62,822.11,0.09652,direct,
2023-04-21 15:05:00,0.09659,0.09644,0.09652,31670.26,3056.47,0.09644,direct,
2023-04-21 15:06:00,0.09644,0.09639,0.09644,37297.94,3595.2,0.09639,direct,
2023-04-21 15:07:00,0.09648,0.09639,0.09639,28186.31,2718.85,0.09648,direct,
2023-04-21 15:08:00,0.09649,0.09635,0.09648,31637.23,3050.64,0.09641,direct,
2023-04-21 15:09:00,0.09641,0.09633,0.09641,27498.09,2649.96,0.09633,direct,
2023-04-21 15:10:00,0.0964,0.09633,0.09633,15531.24,1497.22,0.0964,direct,
2023-04-21 15:11:00,0.0964,0.09634,0.0964,14756.74,1422.33,0.0964,direct,
2023-04-21 15:12:00,0.0964,0.09634,0.0964,15942.9,1536.64,0.0964,direct,
2023-04-21 15:13:00,0.09649,0.0964,0.0964,45456.05,4386.92,0.09649,direct,
2023-04-21 15:14:00,0.09649,0.09632,0.09649,111306.3,10726.55,0.09632,direct,
2023-04-21 15:15:00,0.09633,0.09631,0.09632,85242.48,8212.56,0.09631,direct,
2023-04-21 15:16:00,0.09631,0.09622,0.09631,18988.54,1827.49,0.09629,direct,
2023-04-21 15:17:00,0.09644,0.09629,0.09629,52011.44,5013.7,0.09638,direct,
2023-04-21 15:18:00,0.09639,0.09613,0.09638,55292.83,5321.49,0.09613,direct,
2023-04-21 15:19:00,0.09619,0.09612,0.09613,20103.62,1932.81,0.09619,direct,
2023-04-21 15:20:00,0.09621,0.09613,0.09619,28280.85,2720.93,0.09621,direct,
2023-04-21 15:21:00,0.09637,0.09621,0.09621,15131.07,1453.89,0.09637,direct,
2023-04-21 15:22:00,0.09637,0.0963,0.09637,7519.47,724.25,0.0963,direct,
2023-04-21 15:23:00,0.09637,0.09623,0.0963,38558.58,3712.84,0.09629,direct,
2023-04-21 15:24:00,0.09629,0.09622,0.09629,57873.13,5567.6,0.09622,direct,
2023-04-21 15:25:00,0.09637,0.09622,0.09622,20110.05,1936.97,0.09631,direct,
2023-04-21 15:26:00,0.0964,0.09628,0.09631,107249.34,10328.31,0.09628,direct,
2023-04-21 15:27:00,0.09628,0.09614,0.09628,19931.7,1917.41,0.09614,direct,
2023-04-21 15:28:00,0.0962,0.09612,0.09614,21961.54,2111.69,0.09612,direct,
2023-04-21 15:29:00,0.09621,0.09612,0.09612,48407.52,4657.74,0.09621,direct,
2023-04-21 15:30:00,0.09621,0.09611,0.09621,72342.23,6954.3,0.09611,direct,
2023-04-21 15:31:00,0.09611,0.09603,0.09611,17256.78,1658.41,0.09604,direct,
2023-04-21 15:32:00,0.09618,0.09603,0.09604,31366.26,3016.16,0.09618,direct,
2023-04-21 15:33:00,0.09627,0.09618,0.09618,9527.36,916.78,0.09627,direct,
2023-04-21 15:34:00,0.09635,0.09627,0.09627,15918.6,1533.48,0.09632,direct,
2023-04-21 15:35:00,0.09641,0.09631,0.09632,159230.26,15338.1,0.09631,direct,
2023-04-21 15:36:00,0.09638,0.09631,0.09631,10132.65,975.96,0.09638,direct,
2023-04-21 15:37:00,0.09638,0.09638,0.09638,9206.25,887.32,0.09638,direct,
2023-04-21 15:38:00,0.09638,0.09623,0.09638,19492.31,1877.43,0.0963,direct,
2023-04-21 15:39:00,0.0963,0.09613,0.0963,45522.31,4379.09,0.09619,direct,
2023-04-21 15:40:00,0.09628,0.09619,0.09619,35577.56,3423.14,0.09621,direct,
2023-04-21 15:41:00,0.09644,0.09621,0.09621,19796.35,1907.9,0.09644,direct,
2023-04-21 15:42:00,0.09647,0.09644,0.09644,7596.96,732.77,0.09646,direct,
2023-04-21 15:43:00,0.09648,0.09641,0.09646,8646.61,833.93,0.09642,direct,
2023-04-21 15:44:00,0.0965,0.09642,0.09642,16276.26,1570.69,0.0965,direct,
2023-04-21 15:45:00,0.09657,0.0965,0.0965,15054.22,1453.18,0.09657,direct,
2023-04-21 15:46:00,0.09658,0.09649,0.09657,74555.46,7194.88,0.09649,direct,
2023-04-21 15:47:00,0.09649,0.09648,0.09649,12717.84,1226.51,0.09649,direct,
