time,high,low,open,volumefrom,volumeto,close,conversionType,conversionSymbol
2023-04-21 11:58:00,28069.4,28062.13,28062.19,63.78,1790201.54,28069.3,direct,
2023-04-21 11:59:00,28069.53,28060.21,28069.3,27.43,769778.65,28065.49,direct,
2023-04-21 12:00:00,28065.5,28058.57,28065.49,23.97,672684.55,28061.28,direct,
2023-04-21 12:01:00,28061.51,28049.81,28061.28,37.98,1065491.97,28049.81,direct,
2023-04-21 12:02:00,28049.81,28036.23,28049.81,42.79,1199835.08,28038.67,direct,
2023-04-21 12:03:00,28060.87,28038.67,28038.67,54.72,1535147.73,28056.39,direct,
2023-04-21 12:04:00,28059.82,28047.09,28056.39,40.36,1132261.76,28059.82,direct,
2023-04-21 12:05:00,28061.24,28033.71,28059.82,60.07,1684815.76,28033.71,direct,
2023-04-21 12:06:00,28033.71,27967.46,28033.71,315.73,8838885.33,27992.31,direct,
2023-04-21 12:07:00,28008.29,27982.15,27992.31,185.91,5205096.83,28007.94,direct,
2023-04-21 12:08:00,28050.86,28005.7,28007.94,139.31,3904103.14,28050.86,direct,
2023-04-21 12:09:00,28071.77,28050.86,28050.86,94.05,2639542.2,28071.77,direct,
2023-04-21 12:10:00,28079.88,28059.53,28071.77,147.81,4149303.05,28061.66,direct,
2023-04-21 12:11:00,28074.18,28061.63,28061.66,90.61,2543365.61,28070.5,direct,
2023-04-21 12:12:00,28087.2,28070.42,28070.5,91.93,2581518.63,28086.48,direct,
2023-04-21 12:13:00,28097.97,28086.47,28086.48,127.35,3577768.7,28095.57,direct,
2023-04-21 12:14:00,28108.93,28095.57,28095.57,73.48,2065169.98,28100.18,direct,
2023-04-21 12:15:00,28101.89,28087.68,28100.18,41.43,1163896.98,28087.68,direct,
2023-04-21 12:16:00,28132.96,28085.6,28087.68,130.41,3666396.78,28132.13,direct,
2023-04-21 12:17:00,28146.9,28126.34,28132.13,213.67,6011937.98,28131.27,direct,
2023-04-21 12:18:00,28131.28,28123.0,28131.27,58.11,1634437.8,28127.72,direct,
2023-04-21 12:19:00,28127.83,28117.5,28127.72,57.94,1629521.28,28117.59,direct,
2023-04-21 12:20:00,28118.11,28110.91,28117.59,23.35,656612.06,28111.23,direct,
2023-04-21 12:21:00,28135.31,28111.23,28111.23,49.29,1386390.25,28134.73,direct,
2023-04-21 12:22:00,28147.25,28134.73,28134.73,67.13,1888934.3,28147.17,direct,
2023-04-21 12:23:00,28164.9,28140.83,28147.17,82.97,2335890.16,28140.93,direct,
2023-04-21 12:24:00,28140.93,28121.88,28140.93,60.98,1715477.91,28129.6,direct,
2023-04-21 12:25:00,28138.96,28125.8,28129.6,37.25,1047980.29,28133.26,direct,
2023-04-21 12:26:00,28158.08,28130.67,28133.26,65.85,1853504.62,28158.07,direct,
2023-04-21 12:27:00,28206.8,28158.0,28158.07,274.36,7733499.57,28191.16,direct,
2023-04-21 12:28:00,28197.51,28188.01,28191.16,87.07,2454829.4,28195.52,direct,
2023-04-21 12:29:00,28195.93,28179.96,28195.52,88.76,2501955.2,28179.96,direct,
2023-04-21 12:30:00,28181.73,28174.36,28179.96,52.84,1488970.93,28176.27,direct,
2023-04-21 12:31:00,28182.68,28176.27,28176.27,43.67,1230730.56,28177.19,direct,
2023-04-21 12:32:00,28177.41,28163.51,28177.19,64.86,1827025.9,28173.21,direct,
2023-04-21 12:33:00,28192.86,28171.57,28173.21,53.5,1507898.44,28175.36,direct,
2023-04-21 12:34:00,28189.83,28172.84,28175.36,27.69,780362.13,28188.77,direct,
2023-04-21 12:35:00,28224.64,28188.27,28188.77,111.62,3149248.71,28223.63,direct,
2023-04-21 12:36:00,28228.81,28212.88,28223.63,97.69,2757049.33,28217.65,direct,
2023-04-21 12:37:00,28218.14,28205.04,28217.65,38.74,1092738.37,28205.04,direct,
2023-04-21 12:38:00,28205.05,28197.6,28205.04,38.63,1089445.15,28197.6,direct,
2023-04-21 12:39:00,28200.5,28190.65,28197.6,44.64,1258737.14,28191.14,direct,
2023-04-21 12:40:00,28191.81,28181.19,28191.14,70.64,1990917.58,28182.16,direct,
2023-04-21 12:41:00,28182.27,28167.41,28182.16,33.02,930430.06,28167.41,direct,
2023-04-21 12:42:00,28173.99,28162.18,28167.41,37.98,1069713.88,28168.29,direct,
2023-04-21 12:43:00,28168.29,28159.73,28168.29,54.3,1529098.78,28167.72,direct,
2023-04-21 12:44:00,28178.73,28167.27,28167.72,50.22,1415114.53,28177.65,direct,
2023-04-21 12:45:00,28177.65,28169.65,28177.65,26.45,745136.76,28169.66,direct,
2023-04-21 12:46:00,28186.05,28159.28,28169.66,63.65,1793093.12,28186.05,direct,
2023-04-21 12:47:00,28205.88,28185.27,28186.05,109.18,3078820.12,28185.28,direct,
2023-04-21 12:48:00,28190.63,28173.21,28185.28,69.61,1961763.54,28183.62,direct,
2023-04-21 12:49:00,28183.69,28175.23,28183.62,14.42,406252.76,28175.67,direct,
2023-04-21 12:50:00,28175.68,28170.83,28175.67,24.54,691457.94,28170.83,direct,
2023-04-21 12:51:00,28170.84,28163.54,28170.83,24.64,694043.63,28163.54,direct,
2023-04-21 12:52:00,28178.6,28163.54,28163.54,34.55,973357.49,28178.6,direct,
2023-04-21 12:53:00,28195.17,28178.59,28178.6,39.77,1121023.66,28186.88,direct,
2023-04-21 12:54:00,28193.59,28186.88,28186.88,13.89,391683.78,28191.49,direct,
2023-04-21 12:55:00,28202.58,28191.33,28191.49,32.4,913668.93,28200.12,direct,
2023-04-21 12:56:00,28216.68,28200.12,28200.12,65.06,1835333.7,28216.59,direct,
2023-04-21 12:57:00,28224.23,28210.39,28216.59,33.14,935194.95,28210.39,direct,
2023-04-21 12:58:00,28226.81,28206.94,28210.39,58.85,1660372.67,28224.34,direct,
2023-04-21 12:59:00,28225.27,28217.41,28224.34,40.25,1135915.14,28218.51,direct,
2023-04-21 13:00:00,28225.93,28214.8,28218.51,86.92,2452845.39,28219.32,direct,
2023-04-21 13:01:00,28229.57,28218.47,28219.32,47.5,1340742.41,28229.32,direct,
2023-04-21 13:02:00,28233.03,28204.24,28229.32,140.79,3972541.72,28210.04,direct,
2023-04-21 13:03:00,28214.26,28198.7,28210.04,51.91,1464188.22,28198.7,direct,
2023-04-21 13:04:00,28199.16,28195.28,28198.7,75.13,2118404.34,28195.44,direct,
2023-04-21 13:05:00,28195.44,28187.39,28195.44,49.52,1396002.91,28188.15,direct,
2023-04-21 13:06:00,28188.74,28187.85,28188.15,35.81,1009359.42,28188.65,direct,
2023-04-21 13:07:00,28196.67,28188.45,28188.65,43.12,1215670.37,28196.67,direct,
2023-04-21 13:08:00,28198.86,28194.96,28196.67,61.76,1741335.19,28196.81,direct,
2023-04-21 13:09:00,28196.99,28195.34,28196.81,13.55,382097.28,28195.54,direct,
2023-04-21 13:10:00,28209.93,28194.94,28195.54,43.0,1212603.97,28209.92,direct,
2023-04-21 13:11:00,28227.1,28209.92,28209.92,61.29,1730017.01,28225.17,direct,
2023-04-21 13:12:00,28225.18,28219.9,28225.17,22.39,631746.46,28220.09,direct,
2023-04-21 13:13:00,28222.9,28216.95,28220.09,55.18,1557189.83,28222.39,direct,
2023-04-21 13:14:00,28222.86,28204.57,28222.39,45.03,1270493.12,28204.57,direct,
2023-04-21 13:15:00,28215.74,28200.52,28204.57,28.63,807534.53,28215.69,direct,
2023-04-21 13:16:00,28216.16,28212.44,28215.69,27.97,789201.31,28212.79,direct,
2023-04-21 13:17:00,28212.79,28196.39,28212.79,20.78,586192.94,28196.39,direct,
2023-04-21 13:18:00,28196.39,28186.38,28196.39,30.98,873361.0,28186.39,direct,
2023-04-21 13:19:00,28188.88,28184.68,28186.39,21.7,611725.77,28188.23,direct,
2023-04-21 13:20:00,28204.34,28188.2,28188.23,49.92,1407663.96,28189.9,direct,
2023-04-21 13:21:00,28200.76,28189.89,28189.9,34.34,968310.55,28199.18,direct,
2023-04-21 13:22:00,28199.36,28198.59,28199.18,17.22,485461.61,28198.59,direct,
2023-04-21 13:23:00,28199.45,28197.89,28198.59,18.75,528743.45,28199.34,direct,
2023-04-21 13:24:00,28200.43,28199.34,28199.34,16.3,459567.32,28200.32,direct,
2023-04-21 13:25:00,28216.44,28200.32,28200.32,58.44,1648759.16,28213.48,direct,
2023-04-21 13:26:00,28214.06,28204.61,28213.48,45.04,1270512.35,28204.61,direct,
2023-04-21 13:27:00,28204.62,28187.32,28204.61,30.15,850207.44,28187.32,direct,
2023-04-21 13:28:00,28193.38,28173.62,28187.32,59.14,1666944.31,28173.62,direct,
2023-04-21 13:29:00,28185.41,28166.41,28173.62,72.07,2030728.08,28166.5,direct,
2023-04-21 13:30:00,28179.88,28158.8,28166.5,66.25,1866052.54,28171.11,direct,
2023-04-21 13:31:00,28213.27,28163.83,28171.11,83.4,2351517.87,28213.27,direct,
2023-04-21 13:32:00,28269.59,28213.27,28213.27,359.89,10168547.42,28255.97,direct,
2023-04-21 13:33:00,28292.04,28255.97,28255.97,167.28,4731419.15,28286.59,direct,
2023-04-21 13:34:00,28298.1,28280.6,28286.59,176.84,5003077.2,28283.4,direct,
2023-04-21 13:35:00,28299.54,28276.24,28283.4,126.74,3585477.73,28287.8,direct,
2023-04-21 13:36:00,28300.16,28284.11,28287.8,80.66,2282181.6,28284.46,direct,
2023-04-21 13:37:00,28284.46,28252.13,28284.46,108.31,3061143.31,28255.67,direct,
2023-04-21 13:38:00,28258.82,28243.11,28255.67,65.03,1837338.11,28258.82,direct,
2023-04-21 13:39:00,28262.99,28250.86,28258.82,93.44,2640341.49,28262.94,direct,
2023-04-21 13:40:00,28302.97,28259.03,28262.94,82.62,2336709.19,28302.97,direct,
2023-04-21 13:41:00,28304.2,28287.71,28302.97,69.58,1968660.44,28293.16,direct,
2023-04-21 13:42:00,28303.78,28286.31,28293.16,104.24,2949751.74,28292.9,direct,
2023-04-21 13:43:00,28297.16,28273.88,28292.9,116.22,3287369.21,28284.02,direct,
2023-04-21 13:44:00,28284.02,28265.69,28284.02,31.19,881731.5,28268.03,direct,
2023-04-21 13:45:00,28288.95,28263.78,28268.03,110.2,3115958.32,28272.11,direct,
2023-04-21 13:46:00,28272.11,28242.82,28272.11,77.52,2189985.89,28244.0,direct,
2023-04-21 13:47:00,28259.15,28243.32,28244.0,103.13,2913454.64,28259.03,direct,
2023-04-21 13:48:00,28268.42,28254.44,28259.03,55.41,1566103.32,28254.48,direct,
2023-04-21 13:49:00,28254.48,28236.47,28254.48,49.39,1394913.67,28236.47,direct,
2023-04-21 13:50:00,28236.48,28145.42,28236.47,185.66,5232107.18,28152.05,direct,
2023-04-21 13:51:00,28158.94,28121.38,28152.05,219.58,6178569.38,28150.37,direct,
2023-04-21 13:52:00,28175.39,28144.32,28150.37,122.23,3442017.4,28162.39,direct,
2023-04-21 13:53:00,28177.7,28156.25,28162.39,93.95,2646715.6,28164.52,direct,
2023-04-21 13:54:00,28165.53,28141.75,28164.52,108.76,3061900.71,28154.44,direct,
2023-04-21 13:55:00,28154.44,28129.7,28154.44,103.91,2923754.81,28132.24,direct,
2023-04-21 13:56:00,28132.24,28096.79,28132.24,204.75,5756256.85,28126.71,direct,
2023-04-21 13:57:00,28152.75,28125.92,28126.71,120.68,3395808.79,28143.77,direct,
2023-04-21 13:58:00,28149.48,28127.1,28143.77,96.34,2710932.02,28136.4,direct,
2023-04-21 13:59:00,28136.62,28103.75,28136.4,101.22,2846068.69,28112.87,direct,
2023-04-21 14:00:00,28130.52,28104.48,28112.87,61.43,1727384.97,28130.38,direct,
2023-04-21 14:01:00,28130.75,28109.05,28130.38,124.12,3489940.54,28111.27,direct,
2023-04-21 14:02:00,28111.27,28077.65,28111.27,198.33,5570719.04,28107.89,direct,
2023-04-21 14:03:00,28125.7,28106.99,28107.89,103.85,2920097.41,28107.0,direct,
2023-04-21 14:04:00,28107.0,28076.94,28107.0,141.77,3981867.18,28087.77,direct,
2023-04-21 14:05:00,28105.64,28083.59,28087.77,128.92,3621590.48,28105.64,direct,
2023-04-21 14:06:00,28106.19,28077.16,28105.64,62.81,1764214.61,28077.76,direct,
2023-04-21 14:07:00,28092.71,28073.1,28077.76,49.83,1399220.61,28073.13,direct,
2023-04-21 14:08:00,28091.85,28073.04,28073.13,46.68,1311015.23,28076.32,direct,
2023-04-21 14:09:00,28084.61,28074.59,28076.32,60.92,1710611.5,28084.61,direct,
2023-04-21 14:10:00,28090.97,28078.36,28084.61,38.97,1094509.46,28078.36,direct,
2023-04-21 14:11:00,28078.36,28058.91,28078.36,109.18,3064081.28,28067.65,direct,
2023-04-21 14:12:00,28084.36,28064.21,28067.65,105.56,2963632.07,28066.65,direct,
2023-04-21 14:13:00,28086.16,28066.04,28066.65,85.28,2394703.51,28085.54,direct,
2023-04-21 14:14:00,28086.72,28077.14,28085.54,29.36,824431.23,28084.23,direct,
2023-04-21 14:15:00,28093.33,28046.85,28084.23,119.07,3342133.58,28059.2,direct,
2023-04-21 14:16:00,28059.25,28042.72,28059.2,107.42,3013039.75,28052.15,direct,
2023-04-21 14:17:00,28122.29,28052.08,28052.15,124.39,3495304.63,28122.29,direct,
2023-04-21 14:18:00,28131.76,28114.63,28122.29,117.65,3308997.37,28123.56,direct,
2023-04-21 14:19:00,28131.32,28122.48,28123.56,62.66,1762508.71,28126.21,direct,
2023-04-21 14:20:00,28166.13,28126.2,28126.21,94.42,2658244.76,28158.93,direct,
2023-04-21 14:21:00,28171.13,28156.12,28158.93,65.58,1846791.14,28157.2,direct,
2023-04-21 14:22:00,28158.73,28146.96,28157.2,37.13,1045461.82,28147.17,direct,
2023-04-21 14:23:00,28157.45,28147.08,28147.17,35.23,991893.25,28150.62,direct,
2023-04-21 14:24:00,28162.86,28150.62,28150.62,68.16,1919174.21,28161.04,direct,
2023-04-21 14:25:00,28174.58,28160.95,28161.04,41.5,1168850.78,28174.57,direct,
2023-04-21 14:26:00,28192.33,28172.06,28174.57,86.3,2432267.02,28191.08,direct,
2023-04-21 14:27:00,28217.79,28191.07,28191.08,117.29,3308714.42,28204.06,direct,
2023-04-21 14:28:00,28205.11,28176.47,28204.06,85.36,2406736.82,28176.67,direct,
2023-04-21 14:29:00,28183.21,28175.42,28176.67,38.2,1076524.46,28179.48,direct,
2023-04-21 14:30:00,28187.5,28173.02,28179.48,49.57,1396908.78,28173.23,direct,
2023-04-21 14:31:00,28181.54,28165.37,28173.23,63.91,1800485.94,28172.3,direct,
2023-04-21 14:32:00,28177.25,28152.36,28172.3,53.79,1514874.92,28155.15,direct,
2023-04-21 14:33:00,28160.19,28144.56,28155.15,43.7,1230131.62,28147.08,direct,
2023-04-21 14:34:00,28147.09,28139.9,28147.08,19.88,559501.56,28139.9,direct,
2023-04-21 14:35:00,28148.73,28133.59,28139.9,56.11,1579010.53,28136.24,direct,
2023-04-21 14:36:00,28163.68,28135.85,28136.24,111.48,3138698.99,28152.89,direct,
2023-04-21 14:37:00,28162.25,28148.53,28152.89,54.89,1545545.68,28148.53,direct,
2023-04-21 14:38:00,28148.53,28135.92,28148.53,88.23,2482840.84,28137.13,direct,
2023-04-21 14:39:00,28138.79,28118.82,28137.13,87.44,2459438.58,28131.07,direct,
2023-04-21 14:40:00,28134.54,28121.3,28131.07,51.46,1447383.25,28125.77,direct,
2023-04-21 14:41:00,28129.17,28111.53,28125.77,41.77,1174552.32,28111.53,direct,
2023-04-21 14:42:00,28111.54,28104.05,28111.53,57.38,1612681.86,28110.13,direct,
2023-04-21 14:43:00,28118.93,28110.13,28110.13,62.97,1770329.07,28111.94,direct,
2023-04-21 14:44:00,28113.12,28077.52,28111.94,152.45,4283670.17,28077.52,direct,
2023-04-21 14:45:00,28085.44,28062.7,28077.52,142.24,3992590.4,28072.02,direct,
2023-04-21 14:46:00,28094.27,28061.45,28072.02,232.44,6525825.5,28089.71,direct,
2023-04-21 14:47:00,28103.85,28074.03,28089.71,106.55,2993349.55,28082.34,direct,
2023-04-21 14:48:00,28087.84,28074.41,28082.34,299.9,8422088.23,28075.73,direct,
2023-04-21 14:49:00,28094.71,28073.86,28075.73,222.36,6245670.17,28094.58,direct,
2023-04-21 14:50:00,28104.61,28094.41,28094.58,117.3,3296029.79,28100.4,direct,
2023-04-21 14:51:00,28103.59,28093.02,28100.4,47.41,1332237.56,28093.03,direct,
2023-04-21 14:52:00,28098.8,28083.25,28093.03,62.93,1767953.56,28083.49,direct,
2023-04-21 14:53:00,28103.67,28083.48,28083.49,81.28,2283653.0,28103.67,direct,
2023-04-21 14:54:00,28117.65,28097.29,28103.67,135.22,3800258.98,28098.77,direct,
2023-04-21 14:55:00,28110.57,28098.68,28098.77,52.1,1464317.78,28108.21,direct,
2023-04-21 14:56:00,28116.82,28085.66,28108.21,71.66,2013810.31,28085.71,direct,
2023-04-21 14:57:00,28086.0,28044.43,28085.71,211.66,5941003.39,28044.62,direct,
2023-04-21 14:58:00,28057.93,28037.8,28044.62,105.35,2954731.8,28047.58,direct,
2023-04-21 14:59:00,28060.57,28047.56,28047.58,55.03,1543720.89,28060.57,direct,
2023-04-21 15:00:00,28066.79,28060.3,28060.57,39.93,1120630.15,28061.58,direct,
2023-04-21 15:01:00,28062.68,28054.01,28061.58,33.02,926604.36,28060.31,direct,
2023-04-21 15:02:00,28087.84,28060.3,28060.31,59.21,1662433.55,28087.84,direct,
2023-04-21 15:03:00,28105.01,28080.6,28087.84,215.07,6041573.49,28093.17,direct,
2023-04-21 15:04:00,28103.56,28093.17,28093.17,45.11,1267496.16,28103.21,direct,
2023-04-21 15:05:00,28103.34,28073.7,28103.21,214.16,6016389.76,28073.7,direct,
2023-04-21 15:06:00,28073.7,28054.57,28073.7,57.5,1613538.3,28058.04,direct,
2023-04-21 15:07:00,28068.71,28055.48,28058.04,35.86,1006338.45,28068.65,direct,
2023-04-21 15:08:00,28079.54,28068.65,28068.65,32.5,912583.42,28074.42,direct,
2023-04-21 15:09:00,28076.97,28063.18,28074.42,35.58,998823.74,28065.44,direct,
2023-04-21 15:10:00,28073.82,28065.35,28065.44,19.06,535154.37,28072.6,direct,
2023-04-21 15:11:00,28082.72,28072.6,28072.6,35.9,1007984.62,28082.64,direct,
2023-04-21 15:12:00,28084.8,28082.57,28082.64,30.17,847197.65,28083.69,direct,
2023-04-21 15:13:00,28098.52,28083.56,28083.69,139.39,3915486.13,28083.58,direct,
2023-04-21 15:14:00,28083.59,28060.08,28083.58,38.08,1068962.33,28061.18,direct,
2023-04-21 15:15:00,28066.9,28061.18,28061.18,27.61,774814.57,28063.77,direct,
2023-04-21 15:16:00,28067.04,28054.36,28063.77,61.29,1719717.31,28067.04,direct,
2023-04-21 15:17:00,28088.57,28067.04,28067.04,70.91,1991334.72,28074.8,direct,
2023-04-21 15:18:00,28079.83,28040.64,28074.8,64.5,1809775.11,28041.92,direct,
2023-04-21 15:19:00,28050.21,28024.28,28041.92,153.88,4314454.54,28049.31,direct,
2023-04-21 15:20:00,28074.85,28047.66,28049.31,67.61,1897645.61,28074.84,direct,
2023-04-21 15:21:00,28091.42,28074.84,28074.84,58.01,1629178.61,28091.42,direct,
2023-04-21 15:22:00,28094.3,28085.13,28091.42,44.02,1236455.96,28088.39,direct,
2023-04-21 15:23:00,28088.61,28067.83,28088.39,58.46,1641422.07,28070.85,direct,
2023-04-21 15:24:00,28079.58,28068.51,28070.85,32.89,923179.72,28079.49,direct,
2023-04-21 15:25:00,28098.65,28079.44,28079.49,43.82,1230920.42,28098.65,direct,
2023-04-21 15:26:00,28098.85,28064.89,28098.65,47.58,1336378.51,28064.89,direct,
2023-04-21 15:27:00,28064.89,28057.04,28064.89,56.77,1593025.42,28057.05,direct,
2023-04-21 15:28:00,28068.27,28057.05,28057.05,77.36,2170783.13,28062.41,direct,
2023-04-21 15:29:00,28090.01,28062.07,28062.41,48.05,1349176.59,28083.54,direct,
2023-04-21 15:30:00,28083.72,28071.5,28083.54,43.35,1217162.32,28073.14,direct,
2023-04-21 15:31:00,28079.06,28069.8,28073.14,41.73,1171557.44,28079.06,direct,
2023-04-21 15:32:00,28097.87,28079.05,28079.06,95.28,2675858.55,28097.87,direct,
2023-04-21 15:33:00,28118.54,28096.24,28097.87,181.68,5106021.66,28102.74,direct,
2023-04-21 15:34:00,28119.78,28102.72,28102.74,70.33,1977444.3,28119.7,direct,
2023-04-21 15:35:00,28136.68,28098.96,28119.7,135.69,3815937.34,28098.96,direct,
2023-04-21 15:36:00,28104.1,28096.23,28098.96,26.96,757693.96,28096.23,direct,
2023-04-21 15:37:00,28100.07,28089.0,28096.23,53.33,1498301.12,28089.01,direct,
2023-04-21 15:38:00,28094.41,28074.34,28089.01,76.97,2161425.59,28079.66,direct,
2023-04-21 15:39:00,28084.26,28073.7,28079.66,86.67,2433609.57,28084.25,direct,
2023-04-21 15:40:00,28089.0,28077.63,28084.25,81.03,2275491.25,28077.64,direct,
2023-04-21 15:41:00,28126.27,28077.45,28077.64,152.09,4273773.8,28121.19,direct,
2023-04-21 15:42:00,28125.62,28110.81,28121.19,62.94,1769862.82,28114.94,direct,
2023-04-21 15:43:00,28119.71,28110.43,28114.94,62.43,1755327.61,28110.43,direct,
2023-04-21 15:44:00,28119.13,28108.65,28110.43,92.12,2589864.94,28118.37,direct,
2023-04-21 15:45:00,28136.12,28109.79,28118.37,80.82,2273251.19,28134.61,direct,
2023-04-21 15:46:00,28137.62,28116.39,28134.61,95.04,2673291.98,28118.07,direct,
2023-04-21 15:47:00,28121.02,28086.08,28118.07,122.77,3449708.34,28086.08,direct,
